#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
          68       -0.12   -0.450588   0.0161227
          69        -0.2   -0.446957    0.016293
          70       -0.44   -0.446857   0.0160605
          71       -0.44   -0.446761   0.0158346
          72        -0.6   -0.448889   0.0157571
          73       -0.44   -0.448767   0.0155417
          74       -0.52    -0.44973   0.0153615
          75        -0.6   -0.451733   0.0152867
          76       -0.52   -0.452632    0.015112
          77       -0.28    -0.45039   0.0150811
          78       -0.44   -0.450256   0.0148883
          79       -0.52   -0.451139    0.014726
          80       -0.44      -0.451   0.0145426
          81        -0.6    -0.45284   0.0144789
          82       -0.44   -0.452683   0.0143032
          83        -0.6   -0.454458   0.0142406
          84       -0.52   -0.455238   0.0140924
          85       -0.36   -0.454118   0.0139711
          86       -0.36   -0.453023   0.0138514
          87       -0.36   -0.451954   0.0137334
          88       -0.36   -0.450909   0.0136171
          89        -0.6   -0.452584   0.0135667
          90       -0.28   -0.450667   0.0135508
          91       -0.36    -0.44967   0.0134385
          92       -0.44   -0.449565   0.0132928
          93        -0.6   -0.451183   0.0132479
          94       -0.36   -0.450213   0.0131425
          95       -0.28   -0.448421   0.0131257
          96       -0.44   -0.448333   0.0129893
          97       -0.44   -0.448247   0.0128556
          98       -0.36   -0.447347    0.012756
          99        -0.6   -0.448889     0.01272
         100        -0.6     -0.4504   0.0126822
         101       -0.44   -0.450297   0.0125571
         102       -0.52    -0.45098   0.0124525
         103       -0.36   -0.450097   0.0123629
         104       -0.28   -0.448462   0.0123518
         105       -0.68   -0.450667   0.0124294
         106        -0.6   -0.452075   0.0123917
         107        -0.6   -0.453458   0.0123528
         108       -0.52   -0.454074   0.0122538
         109       -0.44   -0.453945    0.012142
         110        -0.6   -0.455273    0.012104
         111       -0.44   -0.455135   0.0119958
         112       -0.52   -0.455714   0.0119026
         113       -0.44   -0.455575   0.0117981
         114       -0.28   -0.454035   0.0117947
         115       -0.44   -0.453913   0.0116928
         116       -0.52   -0.454483   0.0116059
         117       -0.44   -0.454359   0.0115073
         118       -0.44   -0.454237   0.0114104
         119       -0.36   -0.453445    0.011342
         120       -0.44   -0.453333    0.011248
         121       -0.52   -0.453884   0.0111686
         122       -0.28   -0.452459   0.0111676
         123       -0.36   -0.451707   0.0111021
         124       -0.28   -0.450323   0.0110986
         125       -0.36     -0.4496   0.0110333
         126       -0.36   -0.448889   0.0109686
         127       -0.44   -0.448819   0.0108825
         128       -0.52   -0.449375   0.0108116
         129       -0.36   -0.448682     0.01075
         130       -0.28   -0.447385   0.0107453
         131       -0.52   -0.447939   0.0106776
         132       -0.28   -0.446667   0.0106722
         133       -0.36   -0.446015   0.0106119
         134       -0.36   -0.445373   0.0105521
         135        -0.6   -0.446519   0.0105359
         136        -0.6   -0.447647   0.0105187
         137       -0.44   -0.447591   0.0104421
         138       -0.44   -0.447536   0.0103665
         139       -0.52   -0.448058   0.0103051
         140       -0.52   -0.448571   0.0102442
         141       -0.44   -0.448511   0.0101718
         142       -0.52   -0.449014   0.0101126
         143       -0.44   -0.448951   0.0100421
         144       -0.52   -0.449444  0.00998445
         145        -0.6   -0.450483  0.00996943
         146       -0.44   -0.450411  0.00990141
         147       -0.52   -0.450884  0.00984536
         148       -0.44   -0.450811  0.00977911
         149       -0.44   -0.450738  0.00971375
         150       -0.52     -0.4512  0.00965996
         151       -0.68   -0.452715   0.0097141
         152        -0.6   -0.453684   0.0096984
         153        -0.6   -0.454641  0.00968204
         154        -0.6   -0.455584  0.00966507
         155       -0.52      -0.456  0.00961165
         156       -0.52    -0.45641  0.00955879
         157       -0.36   -0.455796  0.00951761
         158       -0.36    -0.45519  0.00947666
         159       -0.52   -0.455597  0.00942582
         160       -0.52      -0.456   0.0093755
         161       -0.44   -0.455901  0.00931779
         162       -0.12   -0.453827  0.00948817
         163       -0.36   -0.453252  0.00944741
         164       -0.28   -0.452195  0.00944868
         165       -0.52   -0.452606  0.00940035
         166       -0.52   -0.453012  0.00935248
         167       -0.44   -0.452934   0.0092968
         168       -0.44   -0.452857  0.00924179
         169       -0.44   -0.452781  0.00918741
         170        -0.6   -0.453647  0.00917409
         171       -0.36   -0.453099  0.00913677
         172        -0.6   -0.453953  0.00912348
         173       -0.68    -0.45526  0.00916383
         174       -0.52   -0.455632  0.00911872
         175       -0.68   -0.456914   0.0091563
         176       -0.36   -0.456364  0.00912082
         177       -0.44   -0.456271  0.00906976
         178       -0.44    -0.45618  0.00901926
         179        -0.6   -0.456983  0.00900459
         180       -0.44   -0.456889  0.00895506
         181       -0.44   -0.456796  0.00890607
         182       -0.68   -0.458022  0.00894118
         183        -0.6   -0.458798  0.00892592
         184       -0.44   -0.458696  0.00887799
         185       -0.36   -0.458162  0.00884602
         186       -0.28   -0.457204  0.00885016
         187       -0.36   -0.456684  0.00881809
         188        -0.6   -0.457447  0.00880407
         189        -0.6   -0.458201  0.00878974
         190       -0.52   -0.458526   0.0087495
         191       -0.68   -0.459686  0.00878019
         192        -0.6   -0.460417  0.00876482
         193       -0.44   -0.460311  0.00872004
         194        -0.6   -0.461031  0.00870477
         195       -0.44   -0.460923   0.0086608
         196       -0.44   -0.460816  0.00861727
         197       -0.36   -0.460305  0.00858871
         198       -0.44   -0.460202  0.00854594
         199        -0.6   -0.460905  0.00853182
         200       -0.28       -0.46  0.00853698
         201       -0.68   -0.461095  0.00856438
         202       -0.44    -0.46099  0.00852262
         203       -0.28   -0.460099  0.00852715
         204        -0.2   -0.458824  0.00858014
         205       -0.36   -0.458341  0.00855181
         206       -0.44   -0.458252  0.00851076
         207       -0.28   -0.457391   0.0085131
         208       -0.44   -0.457308  0.00847258
         209       -0.36   -0.456842  0.00844483
         210       -0.44   -0.456762    0.008405
         211       -0.36   -0.456303  0.00837766
         212       -0.52   -0.456604  0.00834353
         213       -0.52   -0.456901  0.00830967
         214       -0.44   -0.456822  0.00827121
         215       -0.36   -0.456372  0.00824499
         216       -0.52   -0.456667  0.00821208
         217       -0.44    -0.45659   0.0081746
         218       -0.36   -0.456147   0.0081491
         219       -0.36   -0.455708   0.0081237
         220       -0.44   -0.455636  0.00808709
         221       -0.52   -0.455928  0.00805574
         222       -0.44   -0.455856  0.00801977
         223        -0.2   -0.454709  0.00806546
         224       -0.36   -0.454286  0.00804053
         225       -0.12     -0.4528   0.0081409
         226       -0.36   -0.452389  0.00811523
         227       -0.36   -0.451982  0.00808968
         228       -0.28   -0.451228  0.00808929
         229       -0.28    -0.45048  0.00808845
         230       -0.44   -0.450435  0.00805341
         231       -0.44    -0.45039  0.00801867
         232        -0.6   -0.451034     0.00801
         233       -0.44   -0.450987  0.00797576
         234       -0.44    -0.45094  0.00794181
         235       -0.52   -0.451234  0.00791345
         236       -0.28   -0.450508  0.00791312
         237       -0.52   -0.450802  0.00788516
         238       -0.52   -0.451092  0.00785739
         239        -0.6   -0.451715  0.00784917
         240       -0.44   -0.451667  0.00781662
         241       -0.36   -0.451286  0.00779343
         242       -0.44    -0.45124  0.00776137
         243       -0.36   -0.450864  0.00773851
         244       -0.36   -0.450492  0.00771575
         245       -0.76   -0.451755  0.00778699
         246        -0.6   -0.452358  0.00777861
         247       -0.36   -0.451984   0.0077561
         248       -0.36   -0.451613  0.00773369
         249       -0.44   -0.451566  0.00770277
         250        -0.6    -0.45216  0.00769481
         251       -0.52    -0.45243   0.0076689
         252        -0.6   -0.453016  0.00766079
         253       -0.52   -0.453281  0.00763509
         254       -0.52   -0.453543  0.00760955
         255        -0.6   -0.454118  0.00760135
         256       -0.28   -0.453437  0.00760202
         257       -0.36   -0.453074  0.00758113
         258       -0.36   -0.452713  0.00756033
         259       -0.44   -0.452664   0.0075313
         260       -0.36   -0.452308  0.00751076
         261       -0.52   -0.452567  0.00748646
         262       -0.44   -0.452519  0.00745804
         263       -0.44   -0.452471  0.00742983
         264       -0.36   -0.452121  0.00740994
         265       -0.52   -0.452377   0.0073864
         266       -0.52   -0.452632  0.00736301
         267       -0.52   -0.452884  0.00733975
         268       -0.36   -0.452537  0.00732054
         269       -0.52   -0.452788  0.00729762
         270        -0.6   -0.453333  0.00729094
         271        -0.6   -0.453875  0.00728409
         272       -0.68   -0.454706   0.0073046
         273       -0.52   -0.454945  0.00728176
         274       -0.36   -0.454599  0.00726342
         275       -0.68   -0.455418  0.00728311
         276       -0.28   -0.454783   0.0072844
         277       -0.52   -0.455018  0.00726191
         278       -0.28   -0.454388  0.00726302
         279       -0.44   -0.454337  0.00723717
         280       -0.36      -0.454  0.00721916
         281       -0.36   -0.453665  0.00720122
         282       -0.52   -0.453901  0.00717952
         283       -0.44   -0.453852  0.00715432
         284       -0.44   -0.453803   0.0071293
         285       -0.68   -0.454596  0.00714832
         286       -0.44   -0.454545  0.00712351
         287       -0.36   -0.454216   0.0071063
         288        -0.2   -0.453333  0.00713624
         289       -0.28   -0.452734  0.00713671
         290       -0.28   -0.452138  0.00713691
         291       -0.52   -0.452371  0.00711619
         292       -0.68   -0.453151  0.00713439
         293       -0.52   -0.453379  0.00711369
         294        -0.6   -0.453878  0.00710696
         295       -0.44   -0.453831  0.00708302
         296       -0.44   -0.453784  0.00705924
         297       -0.28   -0.453199  0.00705968
         298       -0.44   -0.453154  0.00703613
         299       -0.36   -0.452843   0.0070195
         300       -0.28   -0.452267   0.0070197
         301       -0.28   -0.451694  0.00701967
         302       -0.28   -0.451126  0.00701941
         303        -0.2   -0.450297  0.00704501
         304       -0.52   -0.450526  0.00702556
         305       -0.52   -0.450754  0.00700622
         306       -0.68   -0.451503  0.00702326
         307       -0.44   -0.451466  0.00700048
         308        -0.6   -0.451948  0.00699435
         309       -0.44   -0.451909  0.00697182
         310       -0.36   -0.451613  0.00695563
         311       -0.28   -0.451061  0.00695512
         312       -0.44   -0.451026  0.00693292
         313       -0.44    -0.45099  0.00691086
         314       -0.44   -0.450955  0.00688894
         315       -0.36   -0.450667  0.00687311
         316        -0.6   -0.451139  0.00686759
         317       -0.28   -0.450599  0.00686711
         318       -0.52   -0.450818  0.00684899
         319       -0.44   -0.450784   0.0068276
         320       -0.52      -0.451  0.00680969
         321       -0.36   -0.450717  0.00679437
         322        -0.6    -0.45118  0.00678907
         323       -0.52   -0.451393   0.0067714
         324       -0.52   -0.451605  0.00675381
         325       -0.44   -0.451569  0.00673312
         326       -0.44   -0.451534  0.00671256
         327       -0.52   -0.451743   0.0066953
         328       -0.52   -0.451951  0.00667812
         329       -0.52   -0.452158  0.00666102
         330       -0.44   -0.452121  0.00664094
         331       -0.44   -0.452085  0.00662098
         332       -0.36   -0.451807  0.00660684
         333        -0.6   -0.452252  0.00660197
         334        -0.6   -0.452695  0.00659701
         335       -0.68   -0.453373  0.00661212
         336       -0.44   -0.453333  0.00659256
         337       -0.44   -0.453294  0.00657311
         338       -0.52   -0.453491  0.00655663
         339        -0.6   -0.453923  0.00655152
         340       -0.44   -0.453882  0.00653238
         341       -0.44   -0.453842  0.00651335
         342       -0.52   -0.454035  0.00649717
         343       -0.36   -0.453761  0.00648401
         344       -0.44   -0.453721  0.00646529
         345       -0.68   -0.454377  0.00647973
         346        -0.6   -0.454798  0.00647466
         347       -0.28   -0.454294  0.00647556
         348       -0.28   -0.453793   0.0064763
         349       -0.44   -0.453754  0.00645786
         350        -0.2   -0.453029  0.00647998
         351       -0.36   -0.452764  0.00646693
         352       -0.36     -0.4525  0.00645393
         353       -0.44   -0.452465  0.00643574
         354       -0.44   -0.452429  0.00641766
         355       -0.52    -0.45262   0.0064024
         356       -0.28   -0.452135  0.00640276
         357       -0.52   -0.452325  0.00638764
         358       -0.36   -0.452067    0.006375
         359       -0.52   -0.452256  0.00636005
         360       -0.44   -0.452222  0.00634248
         361        -0.6   -0.452632  0.00633811
         362       -0.52   -0.452818  0.00632333
         363       -0.36   -0.452562  0.00631108
         364       -0.44   -0.452527  0.00629383
         365       -0.52   -0.452712   0.0062793
         366       -0.52   -0.452896  0.00626484
         367       -0.28   -0.452425  0.00626546
         368       -0.44   -0.452391  0.00624852
         369        -0.2   -0.451707  0.00626891
         370       -0.52   -0.451892  0.00625468
         371       -0.52   -0.452075  0.00624052
         372       -0.52   -0.452258  0.00622641
         373       -0.52    -0.45244  0.00621237
         374        -0.6   -0.452834  0.00620828
         375       -0.28   -0.452373   0.0062088
         376       -0.36   -0.452128  0.00619715
         377       -0.44   -0.452095   0.0061808
         378       -0.52   -0.452275  0.00616705
         379        -0.6   -0.452665  0.00616309
         380       -0.36   -0.452421  0.00615169
         381       -0.68   -0.453018  0.00616448
         382       -0.28   -0.452565  0.00616496
         383       -0.68   -0.453159  0.00617739
         384       -0.52   -0.453333  0.00616376
         385       -0.44   -0.453299  0.00614784
         386       -0.44   -0.453264  0.00613201
         387       -0.28   -0.452817  0.00613249
         388       -0.36   -0.452577  0.00612135
         389       -0.36   -0.452339  0.00611024
         390       -0.52   -0.452513  0.00609703
         391       -0.52   -0.452685  0.00608388
         392       -0.44   -0.452653  0.00606845
         393       -0.44   -0.452621  0.00605309
         394       -0.52   -0.452792  0.00604014
         395       -0.36   -0.452557  0.00602942
         396       -0.52   -0.452727   0.0060166
         397        -0.6   -0.453098  0.00601287
         398       -0.52   -0.453266  0.00600011
         399       -0.44   -0.453233  0.00598516
         400       -0.52     -0.4534  0.00597253
         401       -0.36   -0.453167  0.00596217
         402       -0.68   -0.453731  0.00597398
         403       -0.68   -0.454293  0.00598549
         404       -0.68   -0.454851  0.00599669
         405       -0.84   -0.455802  0.00605682
         406        -0.6   -0.456158   0.0060523
         407       -0.44   -0.456118  0.00603756
         408        -0.6   -0.456471  0.00603306
         409       -0.52   -0.456626   0.0060203
         410       -0.52    -0.45678   0.0060076
         411       -0.28    -0.45635  0.00600837
         412       -0.36   -0.456117  0.00599833
         413       -0.44   -0.456077  0.00598393
         414       -0.44   -0.456039  0.00596961
         415       -0.36   -0.455807  0.00595971
         416       -0.36   -0.455577  0.00594983
         417        -0.6   -0.455923  0.00594563
         418       -0.44   -0.455885  0.00593153
         419       -0.68    -0.45642  0.00594144
         420       -0.76   -0.457143   0.0059711
         421       -0.52   -0.457292  0.00595878
         422       -0.68    -0.45782  0.00596799
         423        -0.6   -0.458156  0.00596334
         424       -0.44   -0.458113  0.00594943
         425       -0.44   -0.458071  0.00593558
         426       -0.52   -0.458216  0.00592343
         427       -0.36   -0.457986  0.00591402
         428        -0.6   -0.458318   0.0059095
         429       -0.36   -0.458089  0.00590017
         430       -0.36    -0.45786  0.00589085
         431        -0.2   -0.457262  0.00590749
         432       -0.36   -0.457037   0.0058981
         433       -0.44   -0.456998  0.00588461
         434       -0.36   -0.456774   0.0058753
         435       -0.28   -0.456368  0.00587583
         436       -0.28   -0.455963  0.00587626
         437       -0.44   -0.455927  0.00586293
         438       -0.52   -0.456073  0.00585137
         439        -0.6   -0.456401  0.00584721
         440        -0.6   -0.456727  0.00584303
         441       -0.36   -0.456508  0.00583389
         442       -0.36    -0.45629  0.00582478
         443        -0.2   -0.455711  0.00584029
         444        -0.6   -0.456036  0.00583617
         445       -0.36    -0.45582  0.00582704
         446       -0.36   -0.455605  0.00581794
         447       -0.36   -0.455391  0.00580885
         448       -0.52   -0.455536  0.00579768
         449       -0.36   -0.455323  0.00578867
         450       -0.28   -0.454933   0.0057889
         451        -0.2   -0.454368   0.0058036
         452       -0.28   -0.453982  0.00580356
         453       -0.28   -0.453598  0.00580345
         454       -0.44   -0.453568  0.00579074
         455       -0.44   -0.453538  0.00577809
         456       -0.36   -0.453333  0.00576906
         457       -0.52   -0.453479  0.00575828
         458       -0.52   -0.453624  0.00574754
         459       -0.44   -0.453595  0.00573509
         460       -0.52   -0.453739  0.00572444
         461       -0.52   -0.453883  0.00571383
         462        -0.6   -0.454199  0.00571021
         463        -0.6   -0.454514  0.00570655
         464       -0.44   -0.454483  0.00569434
         465       -0.36    -0.45428  0.00568572
         466       -0.44   -0.454249   0.0056736
         467       -0.44   -0.454218  0.00566153
         468        -0.6    -0.45453    0.005658
         469       -0.68   -0.455011  0.00566632
         470       -0.52   -0.455149  0.00565595
         471        -0.6   -0.455456   0.0056523
         472       -0.44   -0.455424  0.00564042
         473       -0.76   -0.456068  0.00566513
         474       -0.52   -0.456203  0.00565478
         475       -0.36      -0.456   0.0056465
         476       -0.44   -0.455966  0.00563474
         477        -0.6   -0.456268  0.00563101
         478        -0.6   -0.456569  0.00562725
         479        -0.6   -0.456868  0.00562347
         480       -0.44   -0.456833  0.00561186
         481        -0.6   -0.457131  0.00560808
         482        -0.6   -0.457427  0.00560428
         483       -0.68   -0.457888  0.00561159
         484       -0.52   -0.458017  0.00560146
         485       -0.44   -0.457979  0.00559003
         486       -0.36   -0.457778  0.00558216
         487       -0.36   -0.457577  0.00557431
         488       -0.36   -0.457377  0.00556647
         489       -0.36   -0.457178  0.00555865
         490       -0.52   -0.457306  0.00554879
         491       -0.44   -0.457271   0.0055376
         492       -0.52   -0.457398  0.00552781
         493       -0.44   -0.457363  0.00551671
         494       -0.36   -0.457166  0.00550906
         495       -0.28   -0.456808  0.00550955
         496       -0.44   -0.456774  0.00549854
         497        -0.6   -0.457062  0.00549503
         498        -0.2   -0.456546  0.00550818
         499       -0.44   -0.456513  0.00549724
         500       -0.52    -0.45664  0.00548772
         501        -0.2   -0.456128  0.00550062
         502        -0.6   -0.456414  0.00549712
         503       -0.52   -0.456541  0.00548765
         504       -0.44   -0.456508  0.00547686
         505       -0.36   -0.456317  0.00546934
         506        -0.6   -0.456601   0.0054659
         507       -0.52   -0.456726  0.00545655
         508       -0.68   -0.457165  0.00546348
         509       -0.52   -0.457289  0.00545414
         510       -0.44   -0.457255  0.00544355
         511        -0.6   -0.457534  0.00544006
         512       -0.36   -0.457344  0.00543277
         513       -0.68   -0.457778  0.00543949
         514        -0.6   -0.458054  0.00543594
         515       -0.12   -0.457398  0.00546488
         516       -0.52   -0.457519  0.00545563
         517       -0.68    -0.45795  0.00546203
         518       -0.44   -0.457915  0.00545159
         519       -0.52   -0.458035   0.0054424
         520       -0.44      -0.458  0.00543204
         521       -0.44   -0.457965  0.00542173
         522       -0.28   -0.457625  0.00542205
         523       -0.44   -0.457591  0.00541179
         524       -0.44   -0.457557  0.00540156
         525       -0.36   -0.457371  0.00539447
         526       -0.44   -0.457338  0.00538432
         527       -0.52   -0.457457  0.00537541
         528       -0.68   -0.457879  0.00538173
         529        -0.6   -0.458147  0.00537826
         530        -0.6   -0.458415  0.00537477
         531       -0.52   -0.458531  0.00536589
         532       -0.44   -0.458496  0.00535592
         533       -0.44   -0.458462  0.00534599
         534       -0.28   -0.458127  0.00534641
         535       -0.52   -0.458243  0.00533767
         536       -0.28    -0.45791  0.00533806
         537       -0.44   -0.457877  0.00532822
         538       -0.52   -0.457993  0.00531957
         539       -0.44   -0.457959   0.0053098
         540        -0.2   -0.457481  0.00532142
         541       -0.36   -0.457301  0.00531463
         542       -0.68   -0.457712  0.00532068
         543       -0.36   -0.457532  0.00531393
         544        -0.6   -0.457794  0.00531061
         545       -0.52   -0.457908  0.00530209
         546       -0.28   -0.457582  0.00530238
         547       -0.28   -0.457258  0.00530262
         548       -0.44   -0.457226  0.00529304
         549       -0.52   -0.457341  0.00528463
         550       -0.36   -0.457164  0.00527798
         551       -0.52   -0.457278  0.00526964
         552        -0.6   -0.457536  0.00526643
         553       -0.36    -0.45736  0.00525986
         554       -0.44   -0.457329  0.00525046
         555       -0.28   -0.457009  0.00525071
         556       -0.52   -0.457122  0.00524249
         557       -0.36   -0.456948  0.00523598
         558       -0.52   -0.457061  0.00522781
         559       -0.44    -0.45703  0.00521855
         560       -0.44      -0.457  0.00520932
         561       -0.52   -0.457112  0.00520124
         562        -0.6   -0.457367   0.0051982
         563       -0.52   -0.457478  0.00519015
         564       -0.44   -0.457447  0.00518105
         565       -0.52   -0.457558  0.00517306
         566       -0.52   -0.457668  0.00516509
         567       -0.44   -0.457637  0.00515608
         568        -0.6   -0.457887  0.00515309
         569       -0.44   -0.457856  0.00514413
         570       -0.28   -0.457544  0.00514456
         571       -0.52   -0.457653  0.00513671
         572       -0.52   -0.457762  0.00512889
         573        -0.6    -0.45801  0.00512594
         574       -0.68   -0.458397  0.00513158
         575       -0.52   -0.458504  0.00512377
         576       -0.44   -0.458472  0.00511498
         577       -0.36   -0.458302  0.00510896
         578       -0.44    -0.45827  0.00510022
         579       -0.44   -0.458238  0.00509151
         580        -0.6   -0.458483  0.00508859
         581       -0.52   -0.458589  0.00508094
         582       -0.52   -0.458694   0.0050733
         583       -0.44   -0.458662   0.0050647
         584       -0.44    -0.45863  0.00505613
         585       -0.44   -0.458598  0.00504759
         586       -0.28   -0.458294  0.00504817
         587       -0.44   -0.458262  0.00503966
         588       -0.36   -0.458095  0.00503386
         589       -0.44   -0.458065  0.00502541
         590       -0.52   -0.458169  0.00501799
         591       -0.68   -0.458545  0.00502351
         592        -0.6   -0.458784  0.00502071
         593       -0.52   -0.458887   0.0050133
         594       -0.36   -0.458721  0.00500763
         595       -0.44   -0.458689  0.00499931
         596       -0.36   -0.458523  0.00499366
         597       -0.36   -0.458358  0.00498802
         598       -0.36   -0.458194  0.00498239
         599        -0.6   -0.458431   0.0049797
         600        -0.2      -0.458  0.00498999
         601       -0.28   -0.457704  0.00499047
         602       -0.44   -0.457674  0.00498227
         603       -0.44   -0.457645  0.00497409
         604       -0.44   -0.457616  0.00496594
         605        -0.6   -0.457851  0.00496331
         606        -0.6   -0.458086  0.00496066
         607       -0.44   -0.458056  0.00495257
         608       -0.36   -0.457895  0.00494705
         609       -0.44   -0.457865  0.00493902
         610       -0.52   -0.457967  0.00493197
         611       -0.52   -0.458069  0.00492494
         612       -0.52    -0.45817  0.00491793
         613       -0.44    -0.45814     0.00491
         614       -0.36    -0.45798  0.00490461
         615       -0.52   -0.458081  0.00489767
         616        -0.6   -0.458312  0.00489513
         617        -0.6   -0.458541  0.00489258
         618       -0.36   -0.458382  0.00488726
         619       -0.44   -0.458352  0.00487946
         620       -0.52   -0.458452   0.0048726
         621        -0.6    -0.45868  0.00487008
         622       -0.44    -0.45865  0.00486234
         623       -0.44    -0.45862  0.00485463
         624       -0.36   -0.458462  0.00484942
         625       -0.44   -0.458432  0.00484176
         626       -0.52    -0.45853  0.00483502
         627        -0.6   -0.458756  0.00483257
         628       -0.36   -0.458599  0.00482743
         629       -0.28   -0.458315   0.0048281
         630        -0.6    -0.45854  0.00482567
         631        -0.6   -0.458764  0.00482323
         632       -0.44   -0.458734  0.00481569
         633       -0.28   -0.458452  0.00481635
         634       -0.44   -0.458423  0.00480884
         635       -0.36   -0.458268  0.00480377
         636       -0.36   -0.458113   0.0047987
         637       -0.36   -0.457959  0.00479364
         638        -0.6   -0.458182  0.00479129
         639       -0.68   -0.458529  0.00479635
         640       -0.44     -0.4585  0.00478894
         641       -0.36   -0.458346  0.00478394
         642       -0.44   -0.458318  0.00477657
         643       -0.68   -0.458663  0.00478157
         644       -0.52   -0.458758  0.00477509
         645       -0.52   -0.458853  0.00476863
         646       -0.52   -0.458947  0.00476219
         647       -0.44   -0.458918  0.00475492
         648       -0.52   -0.459012  0.00474852
         649       -0.28   -0.458737   0.0047492
         650       -0.36   -0.458585  0.00474433
         651       -0.36   -0.458433  0.00473945
         652       -0.36   -0.458282  0.00473459
         653        -0.6   -0.458499  0.00473231
         654       -0.68   -0.458838  0.00473718
         655       -0.52   -0.458931  0.00473087
         656        -0.6   -0.459146  0.00472854
         657       -0.36   -0.458995  0.00472375
         658       -0.52   -0.459088  0.00471748
         659       -0.36   -0.458938  0.00471272
         660       -0.68   -0.459273  0.00471747
         661       -0.44   -0.459244  0.00471042
         662       -0.52   -0.459335   0.0047042
         663        -0.6   -0.459548  0.00470188
         664        -0.6   -0.459759  0.00469956
         665        -0.6    -0.45997  0.00469722
         666       -0.36    -0.45982  0.00469257
         667       -0.52    -0.45991   0.0046864
         668        -0.6    -0.46012  0.00468407
         669       -0.36    -0.45997  0.00467946
         670        -0.2   -0.459582  0.00468854
         671       -0.52   -0.459672  0.00468241
         672        -0.6   -0.459881   0.0046801
         673       -0.44   -0.459851  0.00467324
         674       -0.12   -0.459347  0.00469343
         675       -0.28   -0.459081  0.00469399
         676       -0.52   -0.459172  0.00468791
         677       -0.28   -0.458907  0.00468845
         678       -0.52   -0.458997   0.0046824
         679       -0.52   -0.459087  0.00467637
         680       -0.52   -0.459176  0.00467035
         681       -0.28   -0.458913   0.0046709
         682       -0.68   -0.459238  0.00467528
         683       -0.52   -0.459327  0.00466928
         684       -0.52   -0.459415   0.0046633
         685       -0.52   -0.459504  0.00465733
         686       -0.44   -0.459475  0.00465063
         687       -0.52   -0.459563  0.00464469
         688        -0.6   -0.459767  0.00464243
         689       -0.44   -0.459739  0.00463578
         690       -0.44    -0.45971  0.00462915
         691        -0.6   -0.459913   0.0046269
         692       -0.52       -0.46  0.00462102
         693        -0.6   -0.460202  0.00461877
         694       -0.68   -0.460519  0.00462296
         695       -0.44   -0.460489   0.0046164
         696       -0.44    -0.46046  0.00460986
         697       -0.52   -0.460545  0.00460404
         698       -0.28   -0.460287  0.00460471
         699       -0.36   -0.460143  0.00460035
