#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
         173       -0.04   0.0890173    0.012673
         174        0.04   0.0887356   0.0126033
         175       -0.04       0.088   0.0125527
         176        0.12   0.0881818   0.0124827
         177        0.12   0.0883616   0.0124135
         178       -0.04   0.0876404   0.0123647
         179       -0.04   0.0869274   0.0123161
         180       -0.04   0.0862222   0.0122679
         181        0.04   0.0859669   0.0122028
         182        0.04   0.0857143   0.0121383
         183        0.08   0.0856831    0.012072
         184        0.12   0.0858696   0.0120079
         185       -0.08    0.084973   0.0119764
         186        0.16   0.0853763   0.0119188
         187           0   0.0849198   0.0118638
         188       -0.08   0.0840426   0.0118331
         189       -0.28   0.0821164   0.0119262
         190       -0.24   0.0804211   0.0119833
         191       -0.32   0.0783246   0.0121026
         192       -0.12   0.0772917   0.0120835
         193           0   0.0768912   0.0120276
         194        0.04    0.076701   0.0119671
         195       -0.04   0.0761026   0.0119207
         196        0.04   0.0759184   0.0118613
         197       -0.04   0.0753299   0.0118156
         198       -0.08   0.0745455    0.011782
         199       -0.24   0.0729648   0.0118283
         200       -0.16      0.0718   0.0118264
         201       -0.16   0.0706468   0.0118237
         202       -0.12    0.069703   0.0118027
         203       -0.12   0.0687685   0.0117815
         204       -0.12   0.0678431   0.0117601
         205       -0.08    0.067122   0.0117248
         206        -0.2   0.0658252   0.0117394
         207           0   0.0655072   0.0116869
         208       -0.04       0.065   0.0116418
         209       -0.08   0.0643062   0.0116067
         210        0.24   0.0651429   0.0115816
         211        0.04   0.0650237   0.0115273
         212        0.12    0.065283   0.0114758
         213        0.12   0.0655399   0.0114248
         214           0   0.0652336   0.0113755
         215       -0.04   0.0647442   0.0113332
         216       -0.36   0.0627778     0.01145
         217        -0.2   0.0615668   0.0114611
         218       -0.04   0.0611009    0.011418
         219       -0.12    0.060274   0.0113958
         220        -0.4   0.0581818   0.0115344
         221        -0.4   0.0561086   0.0116671
         222       -0.36   0.0542342   0.0117641
         223       -0.04   0.0538117   0.0117189
         224       -0.08   0.0532143   0.0116818
         225       -0.04      0.0528   0.0116373
         226         0.2   0.0534513    0.011604
         227           0   0.0532159   0.0115553
         228        0.04   0.0531579   0.0115047
         229        0.28   0.0541485    0.011497
         230        0.12   0.0544348   0.0114506
         231       -0.08   0.0538528   0.0114158
         232       -0.12   0.0531034   0.0113912
         233       -0.16   0.0521888    0.011379
         234        -0.4   0.0502564   0.0114933
         235        -0.2   0.0491915   0.0114936
         236       -0.24   0.0479661     0.01151
         237        -0.2   0.0469198   0.0115089
         238        0.28   0.0478992   0.0115021
         239         0.2   0.0485356   0.0114716
         240        0.08   0.0486667   0.0114246
         241           0   0.0484647   0.0113789
         242        -0.2    0.047438   0.0113781
         243       -0.24   0.0462551   0.0113926
         244        0.12   0.0465574   0.0113499
         245       -0.08   0.0460408   0.0113154
         246        -0.2   0.0450407   0.0113135
         247       -0.36   0.0434008   0.0113859
         248       -0.12   0.0427419    0.011359
         249       -0.12   0.0420884   0.0113322
         250       -0.28      0.0408   0.0113599
         251        -0.4   0.0390438   0.0114496
         252        -0.4   0.0373016   0.0115359
         253       -0.04    0.036996   0.0114944
         254       -0.12    0.036378   0.0114657
         255        0.04   0.0363922   0.0114208
         256       -0.04   0.0360938   0.0113801
         257           0   0.0359533   0.0113366
         258       -0.12   0.0353488   0.0113088
         259       -0.16   0.0345946   0.0112903
         260       -0.04   0.0343077   0.0112505
         261       -0.08   0.0338697   0.0112159
         262       -0.08   0.0334351   0.0111815
         263           0    0.033308   0.0111397
         264       -0.04   0.0330303    0.011101
         265        0.16   0.0335094   0.0110694
         266        0.36   0.0347368   0.0110957
         267         0.2   0.0353558   0.0110714
         268        0.36   0.0365672   0.0110961
         269        0.16    0.037026   0.0110643
         270        0.12   0.0373333   0.0110276
         271        0.12   0.0376384   0.0109912
         272         0.2   0.0382353    0.010967
         273        0.16   0.0386813   0.0109358
         274        0.08   0.0388321    0.010897
         275         0.2   0.0394182   0.0108731
         276        0.28   0.0402899   0.0108686
         277        0.36    0.041444   0.0108905
         278        0.24   0.0421583   0.0108747
         279         0.2    0.042724   0.0108504
         280        0.24   0.0434286   0.0108345
         281        0.28   0.0442705   0.0108286
         282        0.24   0.0449645   0.0108124
         283        0.32   0.0459364   0.0108178
         284        0.48   0.0474648   0.0108872
         285        0.32   0.0484211   0.0108909
         286        0.24   0.0490909   0.0108734
         287        0.04   0.0490592   0.0108355
         288        0.04   0.0490278    0.010798
         289           0   0.0488581   0.0107619
         290        0.04   0.0488276   0.0107249
         291        0.12   0.0490722   0.0106908
         292        0.04   0.0490411   0.0106542
         293        0.04   0.0490102   0.0106179
         294           0   0.0488435   0.0105831
         295        0.28   0.0496271   0.0105762
         296         0.2   0.0501351   0.0105527
         297         0.2   0.0506397   0.0105292
         298        0.16   0.0510067   0.0105002
         299           0   0.0508361   0.0104665
         300       -0.16   0.0501333   0.0104552
         301       -0.16   0.0494352   0.0104437
         302       -0.12   0.0488742   0.0104242
         303        0.04   0.0488449   0.0103899
         304        0.28   0.0496053   0.0103835
         305         0.2   0.0500984   0.0103611
         306       -0.12   0.0495425   0.0103422
         307       -0.12   0.0489902   0.0103232
         308       -0.12   0.0484416   0.0103043
         309       -0.28   0.0473786   0.0103256
         310        -0.2   0.0465806   0.0103231
         311       -0.32   0.0454019    0.010357
         312       -0.28    0.044359   0.0103761
         313       -0.12   0.0438339   0.0103563
         314        -0.2   0.0430573   0.0103524
         315       -0.08   0.0426667   0.0103269
         316           0   0.0425316   0.0102951
         317       -0.28   0.0415142   0.0103127
         318        -0.4   0.0401258   0.0103734
         319       -0.36   0.0388715   0.0104164
         320       -0.32     0.03775    0.010444
         321       -0.44   0.0362617    0.010517
         322       -0.48   0.0346584   0.0106059
         323       -0.36   0.0334365   0.0106432
         324       -0.52   0.0317284   0.0107465
         325        -0.6   0.0297846   0.0108878
         326        -0.6   0.0278528   0.0110245
         327       -0.56    0.026055   0.0111364
         328        -0.4   0.0247561   0.0111779
         329       -0.28   0.0238298   0.0111823
         330       -0.08   0.0235152   0.0111528
         331           0   0.0234441   0.0111193
         332       -0.04    0.023253   0.0110875
         333       -0.12   0.0228228   0.0110625
         334       -0.12   0.0223952   0.0110377
         335       -0.16   0.0218507   0.0110181
         336       -0.08   0.0215476   0.0109895
         337        0.12   0.0218398   0.0109608
         338        0.16   0.0222485    0.010936
         339         0.2   0.0227729   0.0109163
         340        0.24   0.0234118   0.0109029
         341        0.08   0.0235777   0.0108721
         342        0.16   0.0239766   0.0108477
         343        0.24   0.0246064   0.0108343
         344        0.12   0.0248837   0.0108064
         345       -0.04   0.0246957   0.0107767
         346       -0.32   0.0236994   0.0107915
         347       -0.32   0.0227089   0.0108057
         348       -0.16   0.0221839   0.0107874
         349       -0.32   0.0212034    0.010801
         350       -0.28   0.0203429   0.0108044
         351        0.04   0.0203989   0.0107737
         352        0.08   0.0205682   0.0107445
         353           0   0.0205099   0.0107142
         354       -0.08    0.020226   0.0106877
         355       -0.12    0.019831   0.0106649
         356       -0.16   0.0193258   0.0106469
         357       -0.08   0.0190476   0.0106207
         358       -0.04   0.0188827   0.0105923
         359       -0.04   0.0187187   0.0105641
         360           0   0.0186667   0.0105348
         361       -0.08   0.0183934   0.0105092
         362       -0.36   0.0173481    0.010532
         363        -0.6   0.0156474   0.0106394
         364       -0.44   0.0143956   0.0106836
         365       -0.32   0.0134795   0.0106935
         366       -0.08    0.013224   0.0106674
         367       -0.16    0.012752   0.0106487
         368        -0.2   0.0121739   0.0106355
         369        -0.4   0.0110569   0.0106651
         370       -0.56  0.00951351   0.0107474
         371       -0.64   0.0077628   0.0108601
         372        -0.4  0.00666667   0.0108861
         373       -0.16  0.00621984   0.0108661
         374       -0.08   0.0059893   0.0108395
         375        0.16      0.0064   0.0108183
         376         0.2  0.00691489   0.0108018
         377        0.16  0.00732095   0.0107808
         378        0.28  0.00804233   0.0107764
         379        0.32  0.00886544   0.0107793
         380        0.12  0.00915789   0.0107549
         381        0.12  0.00944882   0.0107306
         382        0.32   0.0102618   0.0107333
         383        0.36   0.0111749    0.010744
         384        0.36   0.0120833   0.0107544
         385        0.52   0.0134026   0.0108071
         386        0.08   0.0135751   0.0107805
         387        0.36   0.0144703   0.0107897
         388        0.36   0.0153608   0.0107986
         389        0.36   0.0162468   0.0108071
         390        0.16   0.0166154   0.0107857
         391        0.04   0.0166752   0.0107583
         392       -0.08   0.0164286   0.0107336
         393        -0.2   0.0158779   0.0107205
         394       -0.12    0.015533   0.0106988
         395       -0.24   0.0148861   0.0106912
         396       -0.08   0.0146465   0.0106669
         397       -0.04   0.0145088   0.0106409
         398        -0.2   0.0139698   0.0106279
         399        -0.2   0.0134336   0.0106147
         400        0.16      0.0138   0.0105945
         401       -0.04   0.0136658    0.010569
         402       -0.24   0.0130348   0.0105615
         403       -0.28   0.0123077   0.0105603
         404       -0.24   0.0116832   0.0105526
         405       -0.16   0.0112593    0.010535
         406        -0.2   0.0107389   0.0105219
         407       -0.08    0.010516   0.0104984
         408        -0.2        0.01   0.0104854
         409       -0.32  0.00919315   0.0104907
         410       -0.12  0.00887805   0.0104699
         411        0.12  0.00914842   0.0104479
         412        0.04   0.0092233   0.0104228
         413        -0.4  0.00823245   0.0104446
         414       -0.56   0.0068599   0.0105091
         415       -0.52  0.00559036   0.0105602
         416        -0.4  0.00461538   0.0105797
         417       -0.32  0.00383693    0.010583
         418       -0.28  0.00315789   0.0105794
         419       -0.04  0.00305489   0.0105547
         420       -0.16  0.00266667   0.0105367
         421       -0.08  0.00247031   0.0105135
         422        -0.2  0.00199052   0.0104995
         423       -0.28  0.00132388   0.0104958
         424       -0.28 0.000660377    0.010492
         425       -0.32-9.41176e-05   0.0104944
         426       -0.28-0.000751174   0.0104903
         427           0-0.000749415   0.0104658
         428           0-0.000747664   0.0104413
         429       -0.16 -0.00111888   0.0104236
         430       -0.12 -0.00139535    0.010403
         431       -0.24 -0.00194896   0.0103936
         432       -0.28 -0.00259259   0.0103894
         433       -0.08 -0.00277136    0.010367
         434        0.04 -0.00267281   0.0103436
         435        0.24 -0.00211494   0.0103348
         436        0.24 -0.00155963    0.010326
         437         0.2  -0.0010984   0.0103127
         438        0.16-0.000730594   0.0102957
         439         0.2-0.000273349   0.0102824
         440        0.28 0.000363636   0.0102787
         441         0.4  0.00126984   0.0102953
         442         0.4  0.00217195   0.0103115
         443        0.36  0.00297968   0.0103198
         444        0.08  0.00315315    0.010298
         445        0.04  0.00323596   0.0102752
         446        0.04  0.00331839   0.0102525
         447       -0.08  0.00313199   0.0102312
         448        0.08  0.00330357   0.0102098
         449        0.28  0.00391982   0.0102057
         450        0.16  0.00426667   0.0101889
         451        0.24  0.00478936   0.0101797
         452        0.08  0.00495575   0.0101585
         453        0.08  0.00512141   0.0101375
         454       -0.04  0.00502203   0.0101156
         455       -0.16  0.00465934   0.0100999
         456       -0.08  0.00447368   0.0100794
         457       -0.04  0.00437637   0.0100579
         458       -0.32  0.00366812   0.0100608
         459       -0.32  0.00296296   0.0100636
         460       -0.32  0.00226087   0.0100661
         461       -0.24  0.00173536    0.010058
         462        -0.2   0.0012987   0.0100457
         463       -0.12  0.00103672   0.0100274
         464        0.04  0.00112069   0.0100062
         465        0.04   0.0012043  0.00998501
         466         0.4  0.00206009   0.0100002
         467         0.2  0.00248394  0.00998775
         468        0.12  0.00273504  0.00996957
         469           0  0.00272921  0.00994831
         470       -0.24  0.00221277  0.00994054
         471        -0.6 0.000934183   0.0100013
         472       -0.36 0.000169492   0.0100093
         473       -0.44-0.000761099   0.0100313
         474       -0.12 -0.00101266   0.0100133
         475       -0.04 -0.00109474  0.00999258
         476        0.16-0.000756303  0.00997732
         477        0.08-0.000587002  0.00995784
         478        0.04-0.000502092  0.00993737
         479        0.08-0.000334029  0.00991804
         480        0.04    -0.00025  0.00989773
         481       -0.24-0.000748441   0.0098897
         482        0.04  -0.0006639  0.00986954
         483       -0.16-0.000993789  0.00985462
         484        0.08-0.000826446  0.00983568
         485        0.28-0.000247423  0.00983243
         486        0.36 0.000493827   0.0098401
         487        0.12  0.00073922  0.00982295
         488        0.04 0.000819672  0.00980315
         489        0.04 0.000899796  0.00978343
         490        0.08  0.00106122   0.0097648
         491       -0.12 0.000814664  0.00974802
         492       -0.12 0.000569106   0.0097313
         493           0 0.000567951  0.00971156
         494        0.08 0.000728745  0.00969324
         495        0.36  0.00145455  0.00970079
         496        0.28  0.00201613  0.00969747
         497       -0.04  0.00193159  0.00967833
         498       -0.04  0.00184739  0.00965926
         499       -0.04  0.00176353  0.00964027
         500        -0.2     0.00136  0.00962943
         501        0.08  0.00151697  0.00961149
         502       -0.08  0.00135458  0.00959371
         503           0  0.00135189  0.00957464
         504       -0.16  0.00103175  0.00956099
         505       -0.36 0.000316832  0.00956875
         506        -0.2-7.90514e-05  0.00955803
         507       -0.16-0.000394477  0.00954438
         508       -0.32 -0.00102362   0.0095463
         509       -0.36 -0.00172888  0.00955356
         510       -0.36 -0.00243137  0.00956063
         511       -0.24 -0.00289628  0.00955321
         512       -0.32 -0.00351563  0.00955461
         513        -0.4  -0.0042885  0.00956719
         514        -0.2 -0.00466926  0.00955615
         515           0 -0.00466019   0.0095376
         516       -0.36 -0.00534884  0.00954395
         517           0 -0.00533849  0.00952549
         518         0.2 -0.00494208  0.00951535
         519        0.44 -0.00408478  0.00953556
         520        0.52 -0.00307692  0.00957033
         521        0.56 -0.00199616  0.00961279
         522        0.56 -0.00091954  0.00965448
         523        0.52 7.64818e-05  0.00968726
         524        0.48 0.000992366  0.00971198
         525         0.4  0.00175238  0.00972317
         526        0.48   0.0026616   0.0097471
         527        0.48  0.00356736   0.0097706
         528        0.28  0.00409091  0.00976611
         529       -0.12  0.00385633  0.00975047
         530       -0.08  0.00369811  0.00973335
         531       -0.12  0.00346516  0.00971781
         532       -0.32  0.00285714  0.00971855
         533       -0.24   0.0024015  0.00971099
         534       -0.04   0.0023221  0.00969313
         535        -0.2  0.00194393  0.00968238
         536       -0.12  0.00171642  0.00966699
         537       -0.28  0.00119181  0.00966321
         538        -0.2 0.000817844  0.00965249
         539       -0.04 0.000742115  0.00963488
         540        0.12 0.000962963  0.00961956
         541         0.2  0.00133087  0.00960882
         542         0.2  0.00169742  0.00959808
         543        0.12  0.00191529  0.00958287
         544        0.08  0.00205882  0.00956633
         545        0.08  0.00220183  0.00954985
         546        0.04  0.00227106  0.00953261
         547         0.2  0.00263254  0.00952203
         548         0.2   0.0029927  0.00951146
         549        0.28  0.00349727  0.00950751
         550        0.32  0.00407273  0.00950763
         551        0.12  0.00428312   0.0094927
         552        0.24  0.00471014   0.0094851
         553        0.04  0.00477396  0.00946816
         554       -0.08  0.00462094  0.00945231
         555        0.12  0.00482883  0.00943757
         556        0.08  0.00496403  0.00942156
         557        0.12  0.00517056  0.00940691
         558        0.12  0.00537634   0.0093923
         559        0.24  0.00579606  0.00938487
         560        0.32  0.00635714  0.00938487
         561        0.24  0.00677362  0.00937738
         562       -0.08  0.00661922  0.00936196
         563       -0.08  0.00646536   0.0093466
         564       -0.08  0.00631206  0.00933128
         565       -0.04  0.00623009  0.00931513
         566           0  0.00621908  0.00929868
         567           0  0.00620811  0.00928228
         568           0  0.00619718  0.00926595
         569         0.2  0.00653779  0.00925592
         570        0.24  0.00694737  0.00924874
         571           0   0.0069352  0.00923255
         572       -0.16  0.00664336  0.00922102
         573       -0.08  0.00649215  0.00920617
         574       -0.08  0.00634146  0.00919136
         575       -0.32  0.00577391  0.00919288
         576       -0.48  0.00493056  0.00921553
         577       -0.32  0.00436742  0.00921675
         578       -0.52  0.00346021  0.00924534
         579       -0.28  0.00297064  0.00924233
         580       -0.24  0.00255172  0.00923588
         581        0.16  0.00282272  0.00922396
         582        0.04   0.0028866  0.00920833
         583           0  0.00288165  0.00919254
         584         0.2  0.00321918  0.00918299
         585           0  0.00321368   0.0091673
         586           0  0.00320819  0.00915165
         587       -0.04  0.00313458  0.00913636
         588       -0.04  0.00306122  0.00912112
         589       -0.04  0.00298812  0.00910592
         590       -0.24  0.00257627   0.0090998
         591       -0.36  0.00196277  0.00910506
         592       -0.36  0.00135135  0.00911018
         593       -0.08  0.00121417  0.00909585
         594        0.12  0.00141414  0.00908274
         595        0.16  0.00168067  0.00907138
         596        0.32  0.00221477  0.00907187
         597        0.28  0.00268007   0.0090686
         598        0.12  0.00287625  0.00905556
         599        0.28   0.0033389  0.00905225
         600        0.36  0.00393333  0.00905666
         601         0.4  0.00459235  0.00906554
         602        0.32  0.00511628   0.0090656
         603        0.12   0.0053068  0.00905257
         604        0.16  0.00556291  0.00904121
         605        0.04  0.00561983  0.00902644
         606           0  0.00561056  0.00901155
         607           0  0.00560132  0.00899671
         608           0  0.00559211  0.00898192
         609       -0.08  0.00545156  0.00896827
         610       -0.08  0.00531148  0.00895466
         611       -0.08  0.00517185  0.00894109
         612        0.12  0.00535948  0.00892845
         613           0  0.00535073  0.00891389
         614       -0.08  0.00521173  0.00890046
         615        0.04  0.00526829  0.00888616
         616       -0.16       0.005  0.00887579
         617       -0.32  0.00447326  0.00887702
         618       -0.12  0.00427184  0.00886494
         619       -0.12  0.00407108  0.00885289
         620        0.04  0.00412903   0.0088388
         621       -0.04  0.00405797  0.00882485
         622        -0.2   0.0037299  0.00881676
         623       -0.24  0.00333868  0.00881129
         624       -0.16  0.00307692  0.00880105
         625       -0.08    0.002944  0.00878797
         626       -0.04   0.0028754   0.0087742
         627           0  0.00287081  0.00876021
         628        0.08  0.00299363  0.00874712
         629        0.12  0.00317965  0.00873519
         630        0.08  0.00330159  0.00872218
         631        0.16  0.00354992  0.00871189
         632        0.12  0.00373418  0.00870006
         633        0.36    0.004297   0.0087045
         634           0  0.00429022  0.00869077
         635       -0.08  0.00415748   0.0086781
         636       -0.08  0.00402516  0.00866546
         637        0.04  0.00408163  0.00865204
         638       -0.08  0.00394984  0.00863948
         639        -0.2  0.00363067  0.00863186
         640       -0.16    0.003375  0.00862216
         641           0  0.00336973  0.00860871
         642        -0.2  0.00305296  0.00860112
         643       -0.12  0.00286159  0.00858988
         644       -0.08  0.00273292   0.0085775
         645       -0.16  0.00248062  0.00856791
         646           0  0.00247678  0.00855465
         647        0.16  0.00272025  0.00854489
         648        0.04  0.00277778   0.0085319
         649        0.28  0.00320493  0.00852944
         650        0.48  0.00393846   0.0085478
         651        0.72   0.0050384  0.00860515
         652         0.8  0.00625767   0.0086779
         653        0.56  0.00710567  0.00870595
         654         0.6  0.00801223  0.00873971
         655        0.52  0.00879389  0.00876125
         656         0.6  0.00969512  0.00879413
         657        0.24   0.0100457  0.00878772
         658        0.12   0.0102128  0.00877596
         659        0.12   0.0103794  0.00876422
         660        0.16   0.0106061  0.00875387
         661        0.36   0.0111346  0.00875657
         662        0.28   0.0115408  0.00875276
         663           0   0.0115234  0.00873958
         664       -0.08   0.0113855   0.0087275
         665           0   0.0113684  0.00871439
         666           0   0.0113514  0.00870133
         667       -0.04   0.0112744  0.00868862
         668        0.04   0.0113174  0.00867572
         669       -0.08   0.0111809  0.00866383
         670        0.04   0.0112239    0.008651
         671         0.2   0.0115052  0.00864268
         672        0.28   0.0119048  0.00863905
         673         0.2   0.0121842  0.00863073
         674        0.24   0.0125223  0.00862455
         675        0.16   0.0127407  0.00861454
         676        0.24   0.0130769  0.00860835
         677        0.36   0.0135894  0.00861087
         678         0.2   0.0138643  0.00860256
         679         0.2   0.0141384  0.00859426
         680       -0.04   0.0140588  0.00858199
         681       -0.04   0.0139794  0.00856975
         682       -0.04   0.0139003  0.00855755
         683       -0.08   0.0137628  0.00854613
         684       -0.08   0.0136257  0.00853473
         685       -0.08   0.0134891  0.00852337
         686       -0.16   0.0132362  0.00851469
         687       -0.04   0.0131587  0.00850265
         688       -0.08   0.0130233  0.00849137
         689       -0.12   0.0128302  0.00848124
         690       -0.16   0.0125797  0.00847265
         691       -0.16     0.01233  0.00846407
         692       -0.24   0.0119653  0.00845969
         693        -0.2   0.0116595  0.00845301
         694        -0.2   0.0113545  0.00844633
         695        0.24   0.0116835  0.00844058
         696         0.2    0.011954  0.00843279
         697        0.32    0.012396  0.00843226
         698        0.36    0.012894  0.00843487
         699        0.56   0.0136767  0.00845904
         700        0.56   0.0144571  0.00848289
         701        0.64   0.0153495  0.00851759
         702         0.4   0.0158974  0.00852307
         703        0.24   0.0162162   0.0085169
         704        0.04     0.01625  0.00850487
         705           0    0.016227  0.00849284
         706       -0.12    0.016034    0.008483
         707       -0.16    0.015785  0.00847465
         708       -0.04   0.0157062  0.00846305
         709           0   0.0156841  0.00845114
         710        0.12    0.015831  0.00844052
         711        0.36    0.016315  0.00844252
         712        0.28   0.0166854  0.00843878
         713        0.16   0.0168864  0.00842933
         714       -0.08   0.0167507  0.00841862
         715        0.04   0.0167832  0.00840691
         716        0.24    0.017095  0.00840095
         717        0.32   0.0175174  0.00839984
         718        0.44   0.0181058  0.00840873
         719        0.28   0.0184701  0.00840492
         720         0.4       0.019  0.00840993
         721        0.28    0.019362  0.00840606
         722         0.2   0.0196122  0.00839814
         723        0.28   0.0199723  0.00839424
         724        0.36    0.020442  0.00839577
         725        0.24   0.0207448  0.00838965
         726        0.12   0.0208815  0.00837921
         727        0.08   0.0209629  0.00836808
         728        0.24   0.0212637  0.00836199
         729        0.28   0.0216187  0.00835805
         730        0.44   0.0221918  0.00836623
